id,created_at,text,location
1.08265E+18,08-01-2019 14:58,RT @michaelbabad: ‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC (subscribers) https://t.co/RRJGOEUyQi https:…,"Ottawa, Ontario, Canada"
1.08265E+18,08-01-2019 14:57,'A day of reckoning is coming for #Trudeau Liberal government': #CIBC - #cdnpoli https://t.co/MzaZIn2ZLk,Canada
1.08265E+18,08-01-2019 14:51,"RT @calxandr: Could not agree more: '""Day of reckoning is coming for Justin Trudeau’s Liberal government"": CIBC' /via @globeandmail https:/…",
1.08265E+18,08-01-2019 14:50,"Could not agree more: '""Day of reckoning is coming for Justin Trudeau’s Liberal government"": CIBC' /via… https://t.co/UYbD96KJic","Ajax, Canada"
1.08265E+18,08-01-2019 14:36,@thedave2006 Cibc lowered target to 15,Canada
1.08265E+18,08-01-2019 14:34,Skyworks Solutions $SWKS Receives “Market Perform” Rating from CIBC https://t.co/DhzVK2plrv,
1.08265E+18,08-01-2019 14:33,Skyworks Solutions’ $SWKS “Market Perform” Rating Reiterated at CIBC https://t.co/6RiazzYAad,
1.08264E+18,08-01-2019 14:23,Searchlight News: CIBC FCIB makes  donation to Melisizwe  Brothers Concert in SVG https://t.co/2Un7SfQIdK #StVincent #Grenadines,"St Vincent, Caribbean"
1.08264E+18,08-01-2019 14:16,‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC https://t.co/RlnSj7RcZo,"Oakville, Canada"
1.08264E+18,08-01-2019 14:05,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/cCyLTdstqw,
1.08264E+18,08-01-2019 14:05,A new CIBC poll finds paying down debt is the number 1 financial priority for Canadians heading into 2019; the nint… https://t.co/AAkb7d4hj3,"Mississauga, Ontario"
1.08264E+18,08-01-2019 13:49,@cibc Would rather see you push a Canadian destination 🇨🇦😍👍🏼 #nature #Canada #buylocal,north-ish
1.08263E+18,08-01-2019 13:45,"RT @dbcurren: CIBC: Canada's #trade deficit continued to slide wider in Nov, and unlike last month, the details didn't provide an offset to…","Richmond Hill, Ontario, Canada"
1.08263E+18,08-01-2019 13:45,More from CIBC on Canada #trade data: #exports showed weakness outside of just soft oil prices. Non-energy exports… https://t.co/ay2Jlmhq2S,Toronto
1.08263E+18,08-01-2019 13:44,"RT @dbcurren: CIBC: Canada's #trade deficit continued to slide wider in Nov, and unlike last month, the details didn't provide an offset to…",
1.08263E+18,08-01-2019 13:43,"CIBC: Canada's #trade deficit continued to slide wider in Nov, and unlike last month, the details didn't provide an… https://t.co/5jFG3rxkch",Toronto
1.08263E+18,08-01-2019 13:42,‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC /via @globeandmail https://t.co/pnUo1PCMmb,
1.08263E+18,08-01-2019 13:21,"Jean Gauthier, Managing Director &amp; CIO, Global Fixed Income at CIBC Asset Management, discusses interest rates, mon… https://t.co/ZzKEGkFBeC",Toronto
1.08263E+18,08-01-2019 13:08,"The Bank of Canada will be making its latest interest rate decision Wednesday, with the likelihood of a hold-steady… https://t.co/PZyFJU8MYD","Markham, Ontario"
1.08262E+18,08-01-2019 13:01,A new year is a new opportunity for you to start plotting your future with a land loan. Call us today!… https://t.co/Q5C9ByxQ6C,Bahamas
1.08262E+18,08-01-2019 13:00,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/od5EbGDrWq,"Halifax, NS & Moncton NB"
1.08262E+18,08-01-2019 13:00,"RT @WaterlooENG: While it's only the second day back to classes, co-op employer info sessions start today with sessions from @cibc Capital…",
1.08262E+18,08-01-2019 13:00,A new year is a new opportunity for you to start plotting your future with a land loan. Call us today!… https://t.co/AUUoiQgslp,The Caribbean
1.08262E+18,08-01-2019 12:58,"RT @WaterlooENG: While it's only the second day back to classes, co-op employer info sessions start today with sessions from @cibc Capital…",BlackberryCityOntarioCanada 
1.08262E+18,08-01-2019 12:55,"While it's only the second day back to classes, co-op employer info sessions start today with sessions from @cibc C… https://t.co/AFKdE77jKN","Waterloo, Ontario, Canada"
1.08262E+18,08-01-2019 12:54,@IpNigh We're taking the necessary steps to shut down the fraudulent site. Thanks for reaching out! ^Jenn,Canada
1.08262E+18,08-01-2019 12:31,"@ndnopie Hi Davey! We appreciate your feedback, anytime we make the difficult decision to close one of our banking… https://t.co/vAnvVPQ2Se",Canada
1.08261E+18,08-01-2019 12:21,RT @totemranch613: ‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC https://t.co/Bdqc77P1iw via @NewsNowUK,ottawa canada
1.08261E+18,08-01-2019 12:21,"@aworldtraveler_ Good day, noticed your tweet. We'd like to help. Please send us a DM with more details so that we can assist. ^AM",The Caribbean
1.08261E+18,08-01-2019 12:08,Well this is something you just don’t hear everyday from a chartered Canadian Bank ‘A day of reckoning is coming fo… https://t.co/6psyZXADHa,"Toronto, Ontario"
1.08261E+18,08-01-2019 11:56,"The Bank of Canada will be making its latest interest rate decision Wednesday, with the likelihood of a hold-steady… https://t.co/ZcRPB1ecDq","Toronto, Ontario"
1.08261E+18,08-01-2019 11:52,RT @michaelbabad: ‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC (subscribers) https://t.co/RRJGOEUyQi https:…,"Ontario, Canada"
1.0826E+18,08-01-2019 11:43,Too bad about the headline.  The “reckoning” coming for the Liberals is on what CIBC sees as a good record.  And I… https://t.co/XGORldPCJJ,
1.0826E+18,08-01-2019 11:37,"@financialpost 1. We proved @OntLiberal are corrupt

2. We proved @LawSocietyLSO is corrupt

3. We proved… https://t.co/WeTlmyVGzc",History of crimes starts here!
1.0826E+18,08-01-2019 11:16,‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC https://t.co/Bdqc77P1iw via @NewsNowUK,ottawa canada
1.08259E+18,08-01-2019 11:02,RT @michaelbabad: ‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC (subscribers) https://t.co/RRJGOEUyQi https:…,Canada
1.08259E+18,08-01-2019 11:00,‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC (subscribers) https://t.co/RRJGOEUyQi https://t.co/K111rGPGEt,Toronto
1.08259E+18,08-01-2019 10:41,‘A day of reckoning is coming for Justin Trudeau’s Liberal government’: CIBC https://t.co/re3rrxX7Tf,"Toronto, Canada"
1.08259E+18,08-01-2019 10:32,CIBC Initiates Coverage on Catalyst Biosciences (CBIO) (John Perry/Zolmax) https://t.co/qz4WakSYJl,San Francisco
1.08258E+18,08-01-2019 10:00,CIBC Initiates Coverage on Catalyst Biosciences $CBIO https://t.co/I2BPDxE0fB,
1.08258E+18,08-01-2019 09:57,CIBC Initiates Coverage on Catalyst Biosciences $CBIO https://t.co/SyoWridTFW,
1.08257E+18,08-01-2019 09:30,RT @WahlbergYouth: It's been two weeks since #CIBCMiracleDay 2018 - grateful to our friends who joined us! The organizations we support w/t…,"Buenos Aires, Argentina"
1.08257E+18,08-01-2019 09:25,@cibc Just not their economy,"New York, USA"
1.08257E+18,08-01-2019 09:24,En 2019 avec le CIBC Alpes Provence ! https://t.co/pQoJDDIq5Q,
1.08255E+18,08-01-2019 07:54,"RT @dorkdragoon: Dear @cibc ,

I don't really know much about your company, but your advertisement with the penguins was enjoyable to watch…",3割うまいMisosoup Stock Tokyo
1.08254E+18,08-01-2019 07:43,"Dear @cibc ,

I don't really know much about your company, but your advertisement with the penguins was enjoyable t… https://t.co/DiOqsBMho1",
1.08254E+18,08-01-2019 07:24,RT @SpecInCanada: Reminder that Specialisterne is recruiting for roles with CIBC! Do you identify as someone on the #autism spectrum or wit…,Silicon Valley
1.08253E+18,08-01-2019 07:00,"RT @MarcGuiraud: L'Oréal, la Chambre des métiers du 78, Orangina, la Fédération Nationale des CIBC, Kuehne + Nagel (un leader mondial du tr…",
1.08249E+18,08-01-2019 03:55,@DivvyDad 3% at CIBC if you happen to be Canadian! There are certainly some upsides to the uptick in interest rates....,
1.08248E+18,08-01-2019 03:47,"Love the comfy chairs @cibc provided for Pearson International Arrival peeps! Thank you! 👏👍

#greatadvertising… https://t.co/lpQoCH13Pt","Toronto, Ontario"
1.08248E+18,08-01-2019 03:37,"The Bank of Canada will be making its latest interest rate decision Wednesday, with the likelihood of a hold-steady… https://t.co/2yk1Zxh5Cq","Richmond, British Columbia"
1.08248E+18,08-01-2019 03:29,@cibc Our branch closed its doors in our community because it no longer wanted to do business with First Nations af… https://t.co/U9AuZvTHYa,
1.08248E+18,08-01-2019 03:24,"RT @n0p1shing: bank #phishing #opendir 
hxxp://111.90.150.44/1/banks
KIt for cibc 
CIBC[.]zip
actor email js7676027@gmail.com
@nullcookies…",
1.08247E+18,08-01-2019 02:47,★Hamilton ★ @ CIBC Theatre https://t.co/690ZoHpa0j,
1.08247E+18,08-01-2019 02:40,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",
1.08246E+18,08-01-2019 02:21,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Chicago, IL"
1.08246E+18,08-01-2019 02:10,"RT @cbuniversity: This week in the Verschuren Centre, @RBC @CIBC and @TD_Canada will be on site to assist newly arrived students with their…","Cape Breton, Nova Scotia"
1.08246E+18,08-01-2019 02:04,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",
1.08245E+18,08-01-2019 01:50,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Des Plaines, IL"
1.08245E+18,08-01-2019 01:45,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",Canada
1.08245E+18,08-01-2019 01:39,Cibc Asset Management Has Lifted By $557384 Its Baytex Energy (BTE) Holding; Simulations Plus ... https://t.co/bffAn7Xj3n,Chicago
1.08245E+18,08-01-2019 01:30,RT @CIBCFCIBJM: Is this your first time applying for a credit card? CIBC FirstCaribbean's Cash Back Visa credit card is the smart choice fo…,
1.08245E+18,08-01-2019 01:30,RT @CIBCFCIBBB: Is this your first time applying for a credit card? CIBC FirstCaribbean's Cash Back Visa credit card is the smart choice fo…,
1.08245E+18,08-01-2019 01:26,@IpNigh Hi there. Thank you for bringing this to our attention. I can confirm that this e-mail was not sent by CIBC… https://t.co/t3jGUfGK6J,Canada
1.08245E+18,08-01-2019 01:21,go cibc https://t.co/i0bYHU3QEF,Electronica Sound
1.08245E+18,08-01-2019 01:18,Suspect arrested shortly after bank robbery in Nanaimo Police say one man was arrested after allegedly robbing the… https://t.co/SxrV34kGJH,"Nanaimo, British Columbia"
1.08244E+18,08-01-2019 01:09,RT @AaronCheddie: #MotivationMonday https://t.co/8IYnOaL6jV,"Pickering, Ontario"
1.08244E+18,08-01-2019 00:59,"@rachana05647650 Hi @rachana05647650, my name is Matthew Halickman and I am also in EDUC 307. Just wanted to reach… https://t.co/H9p5tcL935",
1.08244E+18,08-01-2019 00:52,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Osceola, IN"
1.08244E+18,08-01-2019 00:34,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",Chicago Suburbs
1.08243E+18,08-01-2019 00:27,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",Chicago
1.08243E+18,08-01-2019 00:23,@cibc what a funny thing to say. in 2012 at 92 yrs. Pauline was looking for an  advisor from @CIBC regarding the 17… https://t.co/CCc7Ac4m6Z,"Edmonton, Alberta"
1.08243E+18,08-01-2019 00:20,what a funny thing to say. in 2012 at 92 yrs. Pauline was looking for an advisor from @CIBC regarding the 17000.00… https://t.co/FcJdrEjWtg,"Edmonton, Alberta"
1.08243E+18,08-01-2019 00:01,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Naperville, IL"
1.08243E+18,07-01-2019 23:57,what a funny thing to say. in 2012 at 92 yrs. Pauline was looking for an advisor from @CIBC regarding the 17000.00… https://t.co/XsIe7lzpMW,"Edmonton, Alberta"
1.08243E+18,07-01-2019 23:55,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Clarence, NY"
1.08242E+18,07-01-2019 23:48,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",773 viva
1.08242E+18,07-01-2019 23:42,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",Spaceship Earth
1.08242E+18,07-01-2019 23:42,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Illinois, USA"
1.08242E+18,07-01-2019 23:40,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Chicago, llinois"
1.08242E+18,07-01-2019 23:40,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Chicago, Illinois"
1.08242E+18,07-01-2019 23:38,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Clutch City, TX"
1.08242E+18,07-01-2019 23:38,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",
1.08242E+18,07-01-2019 23:37,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","chicago, Illinois"
1.08242E+18,07-01-2019 23:37,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",Illinois.  
1.08242E+18,07-01-2019 23:36,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…",Chicago
1.08242E+18,07-01-2019 23:35,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Hobart, IN"
1.08242E+18,07-01-2019 23:35,"RT @NHLBlackhawks: Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this #Blackh…","Cameron, NC"
1.08242E+18,07-01-2019 23:35,"Staying warm never looked so cool! 

Thanks to CIBC, the first 10,000 fans at tonight’s game will take home this… https://t.co/3AsPu3xqds",Chicago
1.08242E+18,07-01-2019 23:15,"A December poll conducted by @cibc found that, for the ninth year in a row, paying down debt is the No. 1 priority… https://t.co/DDdYwBPpyS","Vancouver, BC Canada"
1.08241E+18,07-01-2019 23:10,"The Data VizArt Student Challenge (DVA) is officially open! #tellitwithdata for your chance to win $3000, sponsored… https://t.co/oiyTNgCJ8e","Stratford, ON"
1.08241E+18,07-01-2019 22:52,"RT @WaterlooENG: Mark your calendar! The second annual Data VizArt Student Challenge presented by Tableau, CIBC and Deloitte has open today…",Waterloo ON
1.08241E+18,07-01-2019 22:51,Cibc banking ananın allahı musait mi,"Ontario, CA"
1.08241E+18,07-01-2019 22:45,"The Bank of Canada will be making its latest interest rate decision Wednesday, with the likelihood of a hold-steady… https://t.co/IESMajCvqK",Canada
1.08241E+18,07-01-2019 22:45,"Mark your calendar! The second annual Data VizArt Student Challenge presented by Tableau, CIBC and Deloitte has ope… https://t.co/luaDVElExD","Waterloo, Ontario, Canada"
1.08241E+18,07-01-2019 22:44,"RT @AgOntario: Thanks to our many sponsors: Ainley Group, @BMO, Cathie Hunt, CPA, Conestogo Agri-Systems, @Holmesagro, National Bank of Can…",Central Ontario
1.08241E+18,07-01-2019 22:42,"Thanks to our many sponsors: Ainley Group, @BMO, Cathie Hunt, CPA, Conestogo Agri-Systems, @Holmesagro, National Ba… https://t.co/2hEdlVHJHO","Ontario, Canada"
1.08241E+18,07-01-2019 22:37,"@failb8 Hi Jake! Our no fee daily banking refers to no monthly fees with no minimum balance, unlimited debit purcha… https://t.co/QJLUSksSbz",Canada
1.0824E+18,07-01-2019 22:30,@BMO hey why exactly have i been on hold for 45 minutes because my password won't work on your online banking? For… https://t.co/JBZoPn98h7,Canadian tire probably
1.0824E+18,07-01-2019 22:17,@FaridaSomjee Hi Farida! I can confirm the Banking Centre Leader has attempted to reach out to you to discuss this… https://t.co/Fk4kzHIWQ9,Canada
